"event_id","gene","event_type","state1","state2","n_cells_state1","n_cells_state2","mean_psi_state1","mean_psi_state2","delta_psi","pvalue","padj"
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SPARCL1","SE","Macrophage","Tumor_MES",15,1184,1,0.998858779763655,-0.00114122023634511,0.696886913347637,0.855896685825344
"chr8:27614655:27614698:-@chr8:27613578:27613683:-@chr8:27610475:27610600","CLU","SE","Fibroblast","Neuron",190,154,7.25896878035131e-05,0.00169158572519917,0.00161899603739566,0.69706711032461,0.855896685825344
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Tumor_MES","unassigned",2051,78,0.999872243975358,1,0.000127756024641545,0.697238532153424,0.855896685825344
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27610475:27610600","CLU","SE","Tumor_Cycling","Neuron",335,153,0.000984945362768533,0.000580549252414452,-0.000404396110354081,0.697634661190992,0.855896685825344
"chrX:47582408:47582474:+@chrX:47583408:47583536:+@chrX:47584936:47585015","TIMP1","SE","Neuron","Astrocyte",21,16,0.915750915750916,0.96195652173913,0.0462056059882148,0.697638154972471,0.855896685825344
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SPARCL1","SE","Oligodendrocyte","Tumor_AC",10,1399,1,0.998133768122005,-0.00186623187799495,0.697760492831339,0.855896685825344
"chr2:224039099:224039286:-@chr2:224001642:224001922:-@chr2:223998115:223998342","SERPINE2","SE","Tumor_AC","Astrocyte",548,72,0.998323578548443,0.997685185185185,-0.000638393363257883,0.698050110535389,0.855896685825344
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Tumor_Cycling","Fibroblast",876,222,0.000919510600080701,0.000693000693000693,-0.000226509907080008,0.698309921170965,0.855896685825344
"chr4:87975717:87975800|87975829:87975964:+@chr4:87976882:87976949","SPP1","AFE","Tumor_OPC_N","Tumor_Cycling",10,54,0,3.22622273841786e-05,3.22622273841786e-05,0.698535358303339,0.855896685825344
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","B cell","Astrocyte",16,94,1,0.999806576402321,-0.000193423597678932,0.69891688781494,0.855896685825344
"chrX:47582408:47582474:+@chrX:47583408:47583536:+@chrX:47584936:47585015","TIMP1","SE","Fibroblast","Neuron",79,21,0.99536768749241,0.915750915750916,-0.0796167717414942,0.698942263581995,0.855896685825344
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Oligodendrocyte","Fibroblast",313,203,0.0018214696038363,0.000305601167670133,-0.00151586843616617,0.699136456180588,0.855896685825344
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Macrophage","unassigned",18,52,0.0597014925373134,0.0414800189084752,-0.0182214736288382,0.699172492687548,0.855896685825344
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Tumor_OPC_N","Tumor_OPC_OL",3321,1103,0.00145244831468703,0.00113308256261492,-0.000319365752072105,0.70015870435764,0.856319906227845
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SPARCL1","SE","Tumor_Cycling","T cell",298,23,0.999429243706984,1,0.000570756293016061,0.700275334473068,0.856319906227845
"chr19:6684388:6684439:-@chr19:6682607:6682666:-@chr19:6682142:6682229","C3","SE","Tumor_MES","Tumor_AC",272,14,0.00591198017668606,0,-0.00591198017668606,0.700279389981882,0.856319906227845
"chr4:87529045:87529241:-@chr4:87528126:87528233:-@chr4:87499521:87499585","SPARCL1","SE","Fibroblast","T cell",191,30,0.000312573259357662,0,-0.000312573259357662,0.701640037475014,0.857489412231044
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","unassigned","Choroid plexus",139,11,0.00115819432366195,0,-0.00115819432366195,0.703184972869097,0.857489412231044
"chr15:44711358:44711440|44711509:44711613:+@chr15:44715423:44715701","B2M","AFE","Tumor_AC","Fibroblast",1765,258,0.999959530554431,1,4.04694455685695e-05,0.703316536682124,0.857489412231044
"chr5:150412625:150412912:-@chr5:150406881:150407324:-@chr5:150406039:150406321","CD74","SE","Tumor_MES","Tumor_Cycling",216,11,0.999736483871905,1,0.000263516128095054,0.703424516639075,0.857489412231044
"chr5:150412625:150412912:-@chr5:150406881:150407324:-@chr5:150406039:150406321","CD74","SE","Tumor_MES","Tumor_OPC_OL",216,11,0.999736483871905,1,0.000263516128095054,0.703424516639075,0.857489412231044
"chr4:87975667:87975800:+@chr4:87976882:87976949:+@chr4:87977059:87977097","SPP1","SE","Tumor_Cycling","Oligodendrocyte",51,692,1,0.999964846457358,-3.51535426421634e-05,0.703635391201744,0.857489412231044
"chr22:37676856:37677065:+@chr22:37678483:37678654:+@chr22:37679603:37679640","LGALS1","SE","unassigned","T cell",16,1324,1,0.999164972804406,-0.000835027195593807,0.70365910643344,0.857489412231044
"chr4:87975667:87975800:+@chr4:87976882:87976949:+@chr4:87977059:87977097","SPP1","SE","Tumor_OPC_N","Neuron",10,56,1,0.999775381850854,-0.000224618149146427,0.703708325588185,0.857489412231044
"chr13:30465796:30465936|30465073:30465242:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_Cycling","Choroid plexus",1156,28,0.000663580940397549,0,-0.000663580940397549,0.704129026580356,0.857489412231044
"chr4:87977059:87977097:+@chr4:87980046:87980434:+@chr4:87981475:87981798","SPP1","SE","Tumor_OPC_N","Neuron",12,70,1,0.998830409356725,-0.00116959064327482,0.70428983351327,0.857489412231044
"chr4:87529045:87529241:-@chr4:87528126:87528233:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_Cycling","Fibroblast",327,191,0.000705716302046577,0.000312573259357662,-0.000393143042688915,0.704312018269034,0.857489412231044
"chr4:87975667:87975800:+@chr4:87976882:87976949:+@chr4:87977059:87977097","SPP1","SE","Tumor_OPC_N","Tumor_MES",10,549,1,0.999801402426348,-0.00019859757365237,0.7044394328032,0.857489412231044
"chr4:87529045:87529241:-@chr4:87528126:87528233:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_Cycling","Tumor_NPC",327,49,0.000705716302046577,0,-0.000705716302046577,0.704538708182721,0.857489412231044
"chr4:87482424:87482560:-@chr4:87480372:87480520:-@chr4:87479430:87479578","SPARCL1","SE","Tumor_AC","Choroid plexus",1385,11,0.998882421662675,1,0.00111757833732462,0.705063585801309,0.857749216589823
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Neutrophil","T cell",279,3327,0.000617970584600173,0.000917685859663685,0.000299715275063512,0.705260466973854,0.857749216589823
"chrX:47582408:47582474:+@chrX:47583408:47583536:+@chrX:47584936:47585015","TIMP1","SE","Macrophage","Fibroblast",497,79,0.970768810770382,0.99536768749241,0.024598876722028,0.707059692390653,0.859627687974948
"chr2:224039099:224039318:-@chr2:224010343:224010386:-@chr2:224001641:224001922","SERPINE2","SE","Tumor_OPC_N","Choroid plexus",1402,22,0.0013851409039638,0,-0.0013851409039638,0.707692742640315,0.859828992059119
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Tumor_OPC_N","unassigned",3326,78,0.999810687979264,1,0.00018931202073591,0.707968152817143,0.859828992059119
"chr2:224039099:224039318:-@chr2:224010343:224010386:-@chr2:224001641:224001922","SERPINE2","SE","Tumor_AC","T cell",557,40,0.00102234191103132,0,-0.00102234191103132,0.707989561165123,0.859828992059119
"chr2:223982681:223982781:-@chr2:223980311:223980397:-@chr2:223977544:223977627","SERPINE2","SE","Tumor_OPC_OL","Oligodendrocyte",743,15,0.996337540991171,1,0.00366245900882922,0.708535921723298,0.859857599010062
"chr2:224039099:224039286:-@chr2:224001642:224001922:-@chr2:223998115:223998342","SERPINE2","SE","Tumor_OPC_N","Neuron",1360,19,0.99904048092667,1,0.000959519073329806,0.709131917876767,0.859857599010062
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Macrophage","Tumor_Cycling",88,351,0.00757575757575758,0.00447122309035156,-0.00310453448540602,0.70956203552289,0.859857599010062
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Neutrophil","Tumor_NPC",279,469,0.000617970584600173,0.000292654375182909,-0.000325316209417264,0.710149352266562,0.859857599010062
"chr4:87975717:87975800|87975829:87975964:+@chr4:87976882:87976949","SPP1","AFE","Tumor_MES","Oligodendrocyte",564,694,0.000355615737328797,0.00067394637176491,0.000318330634436113,0.710193837284786,0.859857599010062
"chr2:223982681:223982781:-@chr2:223980311:223980397:-@chr2:223977544:223977627","SERPINE2","SE","Oligodendrocyte","Tumor_AC",15,754,1,0.999061502975053,-0.000938497024947083,0.710588979068064,0.859857599010062
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_MES","Choroid plexus",2648,12,0.0215289668489311,0.0878787878787879,0.0663498210298568,0.710592474277872,0.859857599010062
"chr15:44711358:44711440|44711509:44711613:+@chr15:44715423:44715701","B2M","AFE","Tumor_MES","Astrocyte",2926,101,0.99999159496366,1,8.40503634047529e-06,0.710752954000493,0.859857599010062
"chr22:37676856:37677065:+@chr22:37678483:37678654:+@chr22:37679603:37679640","LGALS1","SE","T cell","Astrocyte",1324,76,0.999164972804406,0.996240601503759,-0.00292437130064682,0.710967919080075,0.859857599010062
"chr4:87482424:87482560:-@chr4:87480372:87480520:-@chr4:87479430:87479578","SPARCL1","SE","Tumor_OPC_OL","Choroid plexus",309,11,0.998904546423559,1,0.00109545357644059,0.710999980343833,0.859857599010062
"chr19:44905796:44905841:+@chr19:44906602:44906667:+@chr19:44907760:44907952","APOE","SE","Tumor_MES","Tumor_OPC_OL",344,49,0.999867864693446,1,0.000132135306553871,0.711596817471903,0.859857599010062
"chr2:223982681:223982781:-@chr2:223980397|223980400:223980311","SERPINE2","A3SS","Tumor_OPC_OL","Fibroblast",861,43,0.133491107022517,0.14628051563087,0.0127894086083523,0.71164201534036,0.859857599010062
"chrX:47582408:47582474:+@chrX:47583408:47583536:+@chrX:47584936:47585015","TIMP1","SE","Tumor_OPC_OL","Neuron",186,21,0.955179335144226,0.915750915750916,-0.0394284193933101,0.7118662009124,0.859857599010062
"chr4:87529045:87529372:-@chr4:87528555:87528614:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_OPC_N","T cell",627,29,0.0013766808123181,0,-0.0013766808123181,0.712291458733953,0.859857599010062
"chr2:223982681:223982781:-@chr2:223980311:223980397:-@chr2:223977544:223977627","SERPINE2","SE","Tumor_OPC_N","Tumor_MES",1932,580,0.998529579292787,0.998715023190251,0.000185443897463777,0.712513907187935,0.859857599010062
"chr15:44711358:44711440|44711509:44711613:+@chr15:44715423:44715701","B2M","AFE","Tumor_OPC_OL","unassigned",1291,177,0.999986410643184,1,1.35893568157242e-05,0.712737302859537,0.859857599010062
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_MES","Tumor_NPC",2638,270,0.0125136672096741,0.033780723055938,0.0212670558462638,0.71287322494826,0.859857599010062
"chr15:44711358:44711440|44711509:44711613:+@chr15:44715423:44715701","B2M","AFE","Tumor_AC","Neuron",1765,240,0.999959530554431,1,4.04694455685695e-05,0.713458958948233,0.859857599010062
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Tumor_Cycling","Tumor_AC",878,1467,0.999857630979499,0.999947564364742,8.99333852434347e-05,0.713578334744221,0.859857599010062
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27610475:27610600","CLU","SE","Oligodendrocyte","Tumor_AC",306,1630,0.000525807159410963,0.00094432288293013,0.000418515723519167,0.713836318605727,0.859857599010062
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27608541:27609086","CLU","SE","Neuron","Choroid plexus",150,11,0.999112021857923,1,0.000887978142076529,0.713840059253432,0.859857599010062
"chr19:44905796:44905841:+@chr19:44906602:44906667:+@chr19:44907760:44907952","APOE","SE","Fibroblast","Astrocyte",17,112,1,0.999787265992592,-0.000212734007408177,0.713858175164325,0.859857599010062
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Tumor_Cycling","Neuron",351,156,0.00447122309035156,0.000307285307285307,-0.00416393778306625,0.713872886644798,0.859857599010062
"chr2:224039099:224039318:-@chr2:224010343:224010386:-@chr2:224001641:224001922","SERPINE2","SE","Tumor_OPC_N","Neuron",1402,21,0.0013851409039638,0,-0.0013851409039638,0.714180079277648,0.859920716219073
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Tumor_MES","T cell",2046,3327,0.000402041462563305,0.000917685859663685,0.00051564439710038,0.714641115720678,0.860168960612442
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Tumor_NPC","Choroid plexus",469,64,0.000292654375182909,0,-0.000292654375182909,0.716131548060293,0.861655605954898
"chr21:26170564:26170667:-@chr21:26111979:26112146:-@chr21:26089943:26090072","APP","SE","Tumor_MES","unassigned",576,11,0.996340241901055,1,0.00365975809894481,0.7168077609839,0.862037135861446
"chr4:87975717:87975800|87975829:87975964:+@chr4:87976882:87976949","SPP1","AFE","Tumor_MES","Tumor_Cycling",564,54,0.000355615737328797,3.22622273841786e-05,-0.000323353509944618,0.716959478626097,0.862037135861446
"chr2:223982681:223982781:-@chr2:223980311:223980397:-@chr2:223977544:223977627","SERPINE2","SE","Tumor_Cycling","Oligodendrocyte",330,15,0.997533397197263,1,0.00246660280273725,0.717263481014282,0.862095530065243
"chr15:44711358:44711440|44711509:44711613:+@chr15:44715423:44715701","B2M","AFE","Tumor_MES","Choroid plexus",2926,96,0.99999159496366,1,8.40503634047529e-06,0.717723636283631,0.862341499628785
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SPARCL1","SE","Tumor_OPC_N","Tumor_NPC",554,37,0.998807186437815,1,0.00119281356218459,0.718215842232962,0.862615802916878
"chrX:47585205:47585331:+@chrX:47585543:47585667:+@chrX:47586521:47586789","TIMP1","SE","Tumor_NPC","T cell",71,531,1,0.998116760828625,-0.00188323917137478,0.718463117629435,0.862615802916878
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27608541:27609086","CLU","SE","Macrophage","Tumor_OPC_N",73,548,1,0.999726277372263,-0.000273722627737172,0.718860593379942,0.86278609625082
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Neuron","Choroid plexus",156,11,0.000307285307285307,0,-0.000307285307285307,0.719189529669642,0.862874035774988
"chr4:87979199:87980126:+@chr4:87980393:87980434:+@chr4:87981475:87981678","SPP1","SE","Tumor_OPC_N","Tumor_Cycling",18,93,0.66096264306381,0.741185306816224,0.0802226637524134,0.720299899882691,0.863124319555247
"chr4:87529045:87529372:-@chr4:87528555:87528614:-@chr4:87499521:87499585","SPARCL1","SE","Oligodendrocyte","Neuron",10,142,0,0.000278743424641715,0.000278743424641715,0.720562401536407,0.863124319555247
"chr8:27614655:27614690|27611110:27611205:-@chr8:27610475:27610600","CLU","AFE","Tumor_MES","Tumor_Cycling",2634,351,0.00199669339304075,0.00599735744663281,0.00400066405359206,0.720896565226538,0.863124319555247
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27608541:27609086","CLU","SE","Choroid plexus","Astrocyte",11,158,1,0.99978227506915,-0.000217724930849594,0.720907191570813,0.863124319555247
"chr2:223982681:223982781:-@chr2:223980311:223980400:-@chr2:223977544:223977627","SERPINE2","SE","Tumor_AC","Astrocyte",134,19,0.999547715965626,1,0.000452284034373585,0.721291686491719,0.863124319555247
"chr8:27614655:27614698:-@chr8:27613578:27613683:-@chr8:27610475:27610600","CLU","SE","Choroid plexus","Astrocyte",10,143,0,0.000107037136056021,0.000107037136056021,0.721506118211823,0.863124319555247
"chr4:87529045:87529241:-@chr4:87528126:87528233:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_AC","T cell",1408,30,0.000535752982592046,0,-0.000535752982592046,0.721704806855464,0.863124319555247
"chr2:223982681:223982781:-@chr2:223980311:223980397:-@chr2:223977544:223977627","SERPINE2","SE","Tumor_MES","Oligodendrocyte",580,15,0.998715023190251,1,0.00128497680974926,0.721840957152863,0.863124319555247
"chr22:37676856:37677065:+@chr22:37678483:37678654:+@chr22:37679603:37679640","LGALS1","SE","Tumor_NPC","Choroid plexus",64,10,0.998563218390805,1,0.00143678160919536,0.722023125642981,0.863124319555247
"chr2:223982681:223982781:-@chr2:223980311:223980400:-@chr2:223977544:223977627","SERPINE2","SE","Tumor_MES","Astrocyte",135,19,0.997071490094746,1,0.00292850990525406,0.722282962716192,0.863124319555247
"chr5:83519349:83522309:+@chr5:83537007:83542268:+@chr5:83545537:83545650","VCAN","SE","Tumor_OPC_OL","Tumor_NPC",510,22,0.00116085225164353,0,-0.00116085225164353,0.72262307733668,0.863124319555247
"chrX:47582408:47582474:+@chrX:47583408:47583536:+@chrX:47584936:47585015","TIMP1","SE","Tumor_OPC_N","Tumor_Cycling",39,129,0.959883399928303,0.971900057347426,0.0120166574191235,0.72269523250577,0.863124319555247
"chr5:150405085:150405180:-@chr5:150404680:150404767:-@chr5:150403121:150403312","CD74","SE","Tumor_MES","T cell",71,1113,1,0.999472385101462,-0.000527614898538031,0.72272276357426,0.863124319555247
"chr9:136979946:136980062:+@chr9:136980183:136980284:+@chr9:136980833:136980855","PTGDS","SE","Tumor_NPC","Astrocyte",27,144,0.983880624013294,0.99333840571739,0.00945778170409561,0.723176523536464,0.863360724066348
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Oligodendrocyte","unassigned",313,139,0.0018214696038363,0.00115819432366195,-0.000663275280174353,0.723633876444968,0.863472168564174
"chrX:47582408:47582474:+@chrX:47583408:47583536:+@chrX:47584936:47585015","TIMP1","SE","Tumor_AC","T cell",56,333,0.976648351648352,0.977678977678978,0.00103062603062609,0.723781559960903,0.863472168564174
"chr19:6713189:6713315:-@chr19:6712602|6712623:6712508","C3","A3SS","Tumor_MES","Tumor_AC",293,16,0.995229293688837,0.995036375661376,-0.000192918027460909,0.724456388129943,0.863971840967688
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Tumor_MES","Choroid plexus",2051,64,0.999872243975358,1,0.000127756024641545,0.72471494449701,0.863974898508445
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27610475:27610600","CLU","SE","Tumor_AC","Choroid plexus",1630,10,0.00094432288293013,0,-0.00094432288293013,0.725916638324308,0.865101925969117
"chr4:87980046:87980126:+@chr4:87980393:87980688|87981475:87981761","SPP1","ALE","Tumor_OPC_N","unassigned",20,25,0.673489816739,0.768463525687288,0.0949737089482875,0.726248740602029,0.865192198916995
