"id","event_type","gene_id","gene_short_name","gene_type","event_name_simple","source_object","gene_column"
"chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27598460:27598635:-@chr8:27596917:27598250","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126550","splice_feature","gene_short_name"
"chr8:27614655:27614700:-@chr8:27610475:27610600:-@chr8:27598460:27598635:-@chr8:27596917:27598250","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126551","splice_feature","gene_short_name"
"chr8:27604924:27605335:-@chr8:27604291:27604395:-@chr8:27598460:27600009:-@chr8:27597996:27598250","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126552","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27604924:27605335:-@chr8:27598460:27600009:-@chr8:27597996:27598250","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126553","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27598460:27600009:-@chr8:27597996:27598250","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126554","splice_feature","gene_short_name"
"chr8:27614655:27614693:-@chr8:27610475:27610600:-@chr8:27598460:27600009:-@chr8:27597996:27598250","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126555","splice_feature","gene_short_name"
"chr8:27604924:27605335:-@chr8:27604291:27604395:-@chr8:27599780:27600009:-@chr8:27598460:27598635","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126556","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27599780:27600009:-@chr8:27598460:27598635","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126557","splice_feature","gene_short_name"
"chr8:27614655:27614700:-@chr8:27610475:27610600:-@chr8:27599780:27600009:-@chr8:27598460:27598635","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126558","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27604924:27605335:-@chr8:27604291:27604395:-@chr8:27598460:27600009","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126559","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27606354:27606524:-@chr8:27604291:27604395:-@chr8:27598460:27600009","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126560","splice_feature","gene_short_name"
"chr8:27614655:27614693:-@chr8:27610475:27610600:-@chr8:27604291:27604395:-@chr8:27598460:27600009","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126561","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27605172:27605335:-@chr8:27604924:27605069:-@chr8:27604310:27604395","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126562","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27604924:27605069:-@chr8:27604310:27604395","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126563","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27606354:27606524:-@chr8:27604924:27605335:-@chr8:27604291:27604395","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126564","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27606354:27606524:-@chr8:27605172:27605335:-@chr8:27604924:27605069","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126565","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27606354:27606524:-@chr8:27604924:27605335","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126566","splice_feature","gene_short_name"
"chr8:27611146:27611431:-@chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27606354:27606524","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126567","splice_feature","gene_short_name"
"chr8:27614655:27614690:-@chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27606354:27606524","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126568","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27606382:27606524","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126569","splice_feature","gene_short_name"
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27608938:27609086:-@chr8:27606382:27606524","MXE","ENSG00000120885.22","CLU","protein_coding","CLU_MXE_id126570","splice_feature","gene_short_name"
"chr19:6679125:6679208:-@chr19:6678372:6678455:-@chr19:6678152:6678287:-@chr19:6677704:6678023","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131750","splice_feature","gene_short_name"
"chr19:6679407:6679496:-@chr19:6679125:6679208:-@chr19:6678372:6678455:-@chr19:6678152:6678287","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131751","splice_feature","gene_short_name"
"chr19:6682142:6682229:-@chr19:6681941:6682030:-@chr19:6680158:6680263:-@chr19:6679407:6679496","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131752","splice_feature","gene_short_name"
"chr19:6686124:6686287:-@chr19:6684988:6685146:-@chr19:6684775:6684834:-@chr19:6684560:6684650","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131753","splice_feature","gene_short_name"
"chr19:6686746:6686902:-@chr19:6686124:6686287:-@chr19:6684988:6685146:-@chr19:6684775:6684834","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131754","splice_feature","gene_short_name"
"chr19:6690629:6690727:-@chr19:6686746:6686902:-@chr19:6686124:6686287:-@chr19:6684988:6685146","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131755","splice_feature","gene_short_name"
"chr19:6692924:6693083:-@chr19:6686746:6686902:-@chr19:6686124:6686287:-@chr19:6684988:6685146","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131756","splice_feature","gene_short_name"
"chr19:6692924:6693083:-@chr19:6690629:6690727:-@chr19:6686124:6686287:-@chr19:6684988:6685146","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131757","splice_feature","gene_short_name"
"chr19:6692924:6693083:-@chr19:6690629:6690727:-@chr19:6686746:6686902:-@chr19:6684988:6685146","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131758","splice_feature","gene_short_name"
"chr19:6692924:6693083:-@chr19:6690629:6690727:-@chr19:6686746:6686902:-@chr19:6686124:6686287","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131759","splice_feature","gene_short_name"
"chr19:6693412:6693487:-@chr19:6692924:6693083:-@chr19:6690629:6690727:-@chr19:6686746:6686902","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131760","splice_feature","gene_short_name"
"chr19:6697344:6697556:-@chr19:6696593:6696659:-@chr19:6696379:6696465:-@chr19:6694431:6694634","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131761","splice_feature","gene_short_name"
"chr19:6710639:6710845:-@chr19:6709684:6709842:-@chr19:6707800:6707929:-@chr19:6707466:6707537","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131762","splice_feature","gene_short_name"
"chr19:6710639:6710869:-@chr19:6709684:6709878:-@chr19:6707800:6707929:-@chr19:6707466:6707537","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131763","splice_feature","gene_short_name"
"chr19:6710987:6711196:-@chr19:6710639:6710845:-@chr19:6709684:6709842:-@chr19:6707800:6707929","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131764","splice_feature","gene_short_name"
"chr19:6710987:6711196:-@chr19:6710639:6710869:-@chr19:6709684:6709842:-@chr19:6707800:6707929","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131765","splice_feature","gene_short_name"
"chr19:6713189:6713315:-@chr19:6712508:6712623:-@chr19:6712257:6712406:-@chr19:6710987:6711196","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131766","splice_feature","gene_short_name"
"chr19:6713189:6713315:-@chr19:6712508:6712663:-@chr19:6712257:6712406:-@chr19:6710987:6711196","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131767","splice_feature","gene_short_name"
"chr19:6714166:6714248:-@chr19:6713992:6714082:-@chr19:6713407:6713509:-@chr19:6713189:6713315","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131768","splice_feature","gene_short_name"
"chr19:6718247:6718412:-@chr19:6718094:6718164:-@chr19:6714352:6714446:-@chr19:6714166:6714248","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131769","splice_feature","gene_short_name"
"chr19:6719211:6719403:-@chr19:6718247:6718412:-@chr19:6714352:6714446:-@chr19:6714166:6714248","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131770","splice_feature","gene_short_name"
"chr19:6719211:6719403:-@chr19:6718247:6718412:-@chr19:6718094:6718164:-@chr19:6714352:6714446","MXE","ENSG00000125730.18","C3","protein_coding","C3_MXE_id131771","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150406259:150406321:-@chr5:150402563:150402625:-@chr5:150401637:150402250","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134154","splice_feature","gene_short_name"
"chr5:150405085:150405180:-@chr5:150404680:150404767:-@chr5:150402563:150402625:-@chr5:150401639:150402250","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134155","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150405085:150406321:-@chr5:150402563:150402625:-@chr5:150401653:150402250","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134156","splice_feature","gene_short_name"
"chr5:150405085:150405180:-@chr5:150403121:150404767:-@chr5:150402563:150402625:-@chr5:150401658:150402250","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134157","splice_feature","gene_short_name"
"chr5:150412625:150412751:-@chr5:150406259:150406321:-@chr5:150402563:150402625:-@chr5:150401658:150402250","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134158","splice_feature","gene_short_name"
"chr5:150405085:150405180:-@chr5:150404680:150404767:-@chr5:150403121:150403312:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134159","splice_feature","gene_short_name"
"chr5:150406259:150406321:-@chr5:150404680:150404767:-@chr5:150403121:150403312:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134160","splice_feature","gene_short_name"
"chr5:150406259:150406321:-@chr5:150405085:150405180:-@chr5:150403121:150403312:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134161","splice_feature","gene_short_name"
"chr5:150406259:150406321:-@chr5:150405085:150405671:-@chr5:150403121:150403312:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134162","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150404680:150404767:-@chr5:150403121:150403312:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134163","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150405085:150406321:-@chr5:150403121:150403312:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134164","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150406259:150406321:-@chr5:150403121:150403312:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134165","splice_feature","gene_short_name"
"chr5:150406259:150406321:-@chr5:150405085:150405180:-@chr5:150403121:150404767:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134166","splice_feature","gene_short_name"
"chr5:150406259:150406321:-@chr5:150405085:150405671:-@chr5:150403121:150404767:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134167","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150405085:150406321:-@chr5:150403121:150404767:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134168","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150406259:150406321:-@chr5:150403121:150404767:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134169","splice_feature","gene_short_name"
"chr5:150406259:150406321:-@chr5:150405085:150405180:-@chr5:150404680:150404767:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134170","splice_feature","gene_short_name"
"chr5:150406259:150406321:-@chr5:150405085:150405671:-@chr5:150404680:150404767:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134171","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150405085:150406321:-@chr5:150404680:150404767:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134172","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150406259:150406321:-@chr5:150404680:150404767:-@chr5:150402563:150402625","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134173","splice_feature","gene_short_name"
"chr5:150406259:150406321:-@chr5:150405085:150405180:-@chr5:150404680:150404767:-@chr5:150403121:150403312","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134174","splice_feature","gene_short_name"
"chr5:150406259:150406321:-@chr5:150405085:150405671:-@chr5:150404680:150404767:-@chr5:150403121:150403312","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134175","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150405085:150406321:-@chr5:150404680:150404767:-@chr5:150403121:150403312","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134176","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150406259:150406321:-@chr5:150404680:150404767:-@chr5:150403121:150403312","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134177","splice_feature","gene_short_name"
"chr5:150406881:150406960:-@chr5:150406259:150406321:-@chr5:150405085:150405180:-@chr5:150403121:150404767","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134178","splice_feature","gene_short_name"
"chr5:150407152:150407324:-@chr5:150406881:150406960:-@chr5:150405085:150405180:-@chr5:150403121:150404767","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134179","splice_feature","gene_short_name"
"chr5:150407152:150407324:-@chr5:150406259:150406321:-@chr5:150405085:150405180:-@chr5:150404664:150404767","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134180","splice_feature","gene_short_name"
"chr5:150407152:150407324:-@chr5:150406881:150406960:-@chr5:150406259:150406321:-@chr5:150405085:150405180","MXE","ENSG00000019582.17","CD74","protein_coding","CD74_MXE_id134181","splice_feature","gene_short_name"
"chr1:230714086:230714566:-@chr1:230709995:230710853:-@chr1:230702355:230703329:-@chr1:230696682:230696839","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156829","splice_feature","gene_short_name"
"chr1:230709995:230710853:-@chr1:230705933:230706200:-@chr1:230704193:230704337:-@chr1:230702155:230703329","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156830","splice_feature","gene_short_name"
"chr1:230714086:230714145:-@chr1:230709995:230710978:-@chr1:230704193:230704337:-@chr1:230702155:230703329","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156831","splice_feature","gene_short_name"
"chr1:230709107:230709426:-@chr1:230705933:230706200:-@chr1:230704193:230704337:-@chr1:230702355:230703329","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156832","splice_feature","gene_short_name"
"chr1:230714086:230714566:-@chr1:230705933:230710853:-@chr1:230704193:230704337:-@chr1:230702355:230703329","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156833","splice_feature","gene_short_name"
"chr1:230714086:230714566:-@chr1:230709995:230710853:-@chr1:230704193:230704337:-@chr1:230702355:230703329","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156834","splice_feature","gene_short_name"
"chr1:230714086:230714566:-@chr1:230709995:230710853:-@chr1:230704193:230706200:-@chr1:230702355:230703329","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156835","splice_feature","gene_short_name"
"chr1:230709995:230710853:-@chr1:230705933:230706200:-@chr1:230704202:230704337:-@chr1:230703141:230703329","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156836","splice_feature","gene_short_name"
"chr1:230714086:230714566:-@chr1:230709995:230710853:-@chr1:230704202:230704337:-@chr1:230703141:230703329","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156837","splice_feature","gene_short_name"
"chr1:230709995:230710853:-@chr1:230709107:230709426:-@chr1:230705338:230706200:-@chr1:230704193:230704337","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156838","splice_feature","gene_short_name"
"chr1:230714086:230714566:-@chr1:230709995:230710853:-@chr1:230705338:230706200:-@chr1:230704193:230704337","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156839","splice_feature","gene_short_name"
"chr1:230709995:230710853:-@chr1:230709107:230709426:-@chr1:230705933:230706200:-@chr1:230704193:230704337","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156840","splice_feature","gene_short_name"
"chr1:230713283:230713369:-@chr1:230709995:230710853:-@chr1:230705933:230706200:-@chr1:230704193:230704337","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156841","splice_feature","gene_short_name"
"chr1:230714086:230714122:-@chr1:230709995:230710853:-@chr1:230705933:230706200:-@chr1:230704193:230704337","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156842","splice_feature","gene_short_name"
"chr1:230714086:230714145:-@chr1:230709995:230710978:-@chr1:230705933:230706200:-@chr1:230704193:230704337","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156843","splice_feature","gene_short_name"
"chr1:230714086:230714122:-@chr1:230713283:230713369:-@chr1:230709995:230710853:-@chr1:230705933:230706200","MXE","ENSG00000135744.9","AGT","protein_coding","AGT_MXE_id156844","splice_feature","gene_short_name"
